0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.8447371,-0.18794735,-0.6908865,-1.8641915,0.050443772,-0.69065535,0.97752726,0.6382147,0.48054764,0.49532703,-0.04406135,0.7604388,0.66476613,-1.4766184,-2.2007961,-0.26113874,-1.4796407,-0.46333292,0.54313093,-0.7730938,0.47403237,-1.7585322,1.395829,-0.1363533,-0.07935671,-0.14161406,0.896438,-0.8287705,1.0352303,1.3696078,-0.4266503,-0.6888599,-1.3500755,-0.3276789,-0.32744306,0.65840834,0.061006173,-0.031825736,0.0189993,-0.45438963,0.87147623,0.20509432,0.22964123,-0.9088986,1.7351745,1.0734153,-0.47768804,-0.24030226,-0.46794105,-0.22553527,-0.16875973,-0.28096515,-0.26893374,-1.2671287,-2.4196236,0.63612115,1.1110976,0.67929864,-1.2148433,-1.6779836,-0.27215385,0.01560511,-0.2919058,0.62172735,0.5749411,0.70663536,-0.68052953,0.8056194,1.0426198,0.1913623,1.6922518,0.12081377,-0.31662515,0.20691592,1.5659964,-0.87495166,-0.51212126,0.65428996,-0.9422561,-1.2305611,-0.48817304,-1.3520957,0.32127833,-0.7169059,-0.058135644,-0.96900195,1.8528819,-1.9830912,1.5484611,-0.06626229,-1.1430963,0.23334926,-0.07244065,0.7270769,0.5378118,1.1235034,-0.9699972,0.13586715,1.528206,1.2566649
-0.56291497,-0.45602894,0.09610269,1.6035296,-1.7718331,-0.8359625,-0.633194,0.8605151,1.0004656,-1.6897223,1.164896,0.15553245,-0.27469277,-0.19929439,-0.62294424,-1.5432197,0.1832266,-2.0222623,1.9907247,1.0765942,1.6071196,-0.3267815,-0.081472695,-0.6101443,1.5188018,-0.9475595,0.25809437,-0.12595235,-0.13981964,-1.3959366,-1.3764113,0.5140967,0.17349426,-1.7741086,-0.24730058,0.36052743,0.17301518,0.28886276,0.18410309,-0.25165975,-0.18358631,-0.18622978,-0.23601624,0.38102913,0.7323728,-0.97120076,0.17463975,0.4711948,-0.023031587,0.38402218,-1.1953634,0.6784146,-0.5667862,-1.4067652,1.0376991,1.3335979,-0.9645584,0.1992813,0.53543377,0.4739776,-1.1168227,1.2019731,0.6067148,-0.11881031,-1.0875827,-0.92726815,0.6830421,-0.9781174,-0.0561555,0.9822712,0.78320765,1.1928077,-0.6005402,-0.8894172,0.08133655,-0.2878019,-0.27774888,-0.2796024,-0.732745,-0.54145604,-0.9089861,0.08979702,1.4059944,-1.115716,0.172714,1.1823878,0.014743461,1.194711,-0.031561647,-1.7309202,0.7653081,0.20125175,2.4454408,0.54987043,0.28235307,1.183021,0.5915395,0.96214414,-0.68575215,0.50299525
1.3420864,-0.81969166,-0.46922514,-0.2130158,1.0780143,1.2016869,-0.8416052,-0.060039524,-0.82402265,-1.0323738,-1.8875331,0.21209408,1.3545713,0.1844377,1.073708,-0.450701,-0.39887747,1.0853171,-1.4798515,-0.9576206,0.18594219,-1.0470756,0.097126596,-0.15874606,0.74762416,-0.20414291,0.8377222,0.25057435,-1.3408827,0.018636506,-0.48443973,-0.660276,0.6765537,-1.2549534,0.12795211,-2.0431678,-0.7383418,-1.8404617,-0.2713427,-1.06156,0.16511355,0.64033365,1.6539104,0.07741184,-0.608221,0.4017766,0.3511911,0.71323854,0.55944437,-0.52661014,-1.4795862,0.38651657,0.4341414,0.3306121,-0.32184058,1.732796,-0.054372776,-0.42684504,0.36885074,0.16101456,0.56147605,-1.5288293,0.40976024,-0.9364636,-1.5065167,-0.6075377,-1.73003,1.9676083,0.7592559,0.6925419,-0.8299854,-0.9361077,-2.0420926,-0.48302987,-0.83310616,0.09842818,1.4206731,0.70936465,1.4120226,1.0586979,1.913371,-0.9425859,-1.7349834,-0.78630835,1.0390778,0.05496457,-0.4697907,-1.778544,0.85980046,0.398433,2.010415,-2.1473942,0.0017556733,-0.3160535,0.63699085,-0.5052772,-0.06295488,-1.4196312,1.6349417,0.6629928
0.5454945,-0.5898156,0.24628249,0.7109746,0.5629235,0.65134615,-1.3486053,0.06407771,-1.9000913,-1.2685571,0.67619026,-0.4162333,0.06536764,-1.4572456,-0.089249894,-1.1125398,-1.2069948,0.51618505,-0.02885963,-0.8668416,-0.17487285,-0.13346875,1.3955634,1.0624789,-0.77717835,-1.124287,1.0742546,1.4736092,-0.5422144,-0.7364345,-0.85667586,0.09347456,0.28816357,-1.0599291,-0.83762866,-0.6565753,0.6252018,0.84432167,0.30397323,0.5459027,1.3316228,0.6842256,0.4353102,-0.28765,2.012075,2.4457793,1.0097425,-0.41443846,1.0969361,-1.5754801,-0.6868926,0.98238564,1.1162642,-0.055326745,-1.3478062,-0.09370758,-0.1797726,-0.59107095,0.7343764,0.5795621,0.8412264,0.39153245,-0.8710718,0.09717045,-0.853583,0.3309084,-0.33603883,-1.0364176,0.07872915,0.38472754,0.4515476,-0.52339774,1.7022249,0.4764642,-1.0289394,1.1428434,-0.868066,0.518433,1.0913196,0.094580576,0.4002376,0.33356187,1.0017554,1.0557119,0.75093645,0.24934472,-0.15428504,2.0858567,2.2564337,-0.8094129,-1.3279854,1.9388907,-0.1450111,0.918485,-0.24410875,0.30043244,0.64763284,-0.28667578,0.063995734,-0.31234536
2.089927,0.5018901,-0.2375065,0.39634752,-1.1584802,0.89972097,-0.2583807,-0.18959188,-0.9214391,-0.71820277,-1.059803,0.432182,-0.5112513,0.80335015,0.09003245,-0.082997866,0.9438918,1.1264518,-1.0571178,0.9805554,0.5384521,1.1901762,-1.2026019,2.4905882,-0.50289035,1.2100863,0.166881,0.79881185,0.16451561,0.6453503,1.4268396,-0.86204517,-0.89953285,-0.68863714,-0.44136655,1.5523399,-1.3543721,0.19611697,-0.6224539,-0.5835586,-1.2622955,0.6735782,-0.03196781,-0.09621047,0.60394335,0.85366094,1.16332,-1.4129641,0.36948028,-1.3287256,1.5251673,-0.5714729,0.9324228,-0.5488065,-2.6945367,0.43620947,-0.25215927,-0.1544927,0.07901246,0.034029357,-0.7744977,-0.009356813,1.1940567,-1.0427868,-0.08930183,-2.1508794,-1.4232918,0.1837426,1.9061602,1.5967426,0.8986656,-1.8348775,-0.44059527,1.5359226,-0.40314302,3.1058378,0.7201573,-0.5354395,0.25681207,0.6712108,0.40519932,-1.1654242,0.6728415,0.39550725,-1.2964472,0.24804638,-0.37151352,1.7910789,1.4212931,-0.8689805,-1.9813771,0.64653724,1.896711,-0.10491302,-0.20556504,0.5729504,-1.2188634,-0.1469631,-0.3372822,-0.4159961
-1.785994,-1.0255578,-0.82116735,-0.3732987,1.2829933,0.14217561,0.47380668,-2.0692372,-0.93032616,1.0453525,-0.4104511,-0.4891073,-0.9954688,-0.8209858,-0.3501286,-2.4835906,-0.053102683,-0.051403154,0.782939,-0.46865225,2.2439332,-0.39094564,1.0069132,1.3577235,-1.5588392,-0.311689,-0.14837253,0.26573724,1.4236386,-0.43339154,0.56503135,-1.1635338,-2.107831,-0.43496075,-1.3213946,-1.0919197,1.0604875,0.12079503,0.9321679,0.010338891,-0.14530368,1.2194159,0.07944959,0.7363075,-1.1180696,-1.2890594,0.61052185,-0.18830387,1.8057784,-1.1428938,-0.82392675,1.2252958,-0.3993679,0.43430388,-0.7134768,0.79573184,1.1352036,1.053116,-0.0010637923,1.5838162,0.278672,-0.12668994,-1.1208978,0.53416485,1.6803831,1.4472104,-0.8647822,0.4432642,-2.2593262,-1.0721232,0.19940011,1.065531,0.39005288,0.31900993,1.0881487,0.03519481,-0.5940547,0.80174583,0.82542527,0.98432106,0.8528167,1.248896,0.22600512,-0.3702692,-1.3306485,-1.2807034,-0.19766462,0.29593968,-0.92409074,0.6266771,0.43504003,-0.028400883,-0.144177,-0.80664235,0.8910683,0.47718936,0.08050849,1.6266289,-0.3380396,-0.19897951
1.453967,-1.4941992,0.046887938,-0.18789135,-0.0945494,1.5664276,0.5465027,-1.9192021,-1.551413,-0.17571525,1.7218391,0.7180388,-1.2631286,-0.20016381,-0.878989,0.4801044,-0.57403475,0.44524255,-0.4214221,1.476086,-1.1345317,1.7004263,0.59956986,0.44162902,0.36737236,0.41541874,0.4591567,-0.078374095,-0.536277,-1.8202808,-2.5403807,0.7353846,1.3322581,-0.2589956,-0.06330764,-0.18771096,-0.16233762,0.80925107,0.3202176,0.10082653,-0.51388294,0.34410423,-1.8603059,0.98002046,0.047283888,-0.60493255,0.52673066,-0.36986905,-0.51387596,1.4975342,1.0735871,-0.34785542,-0.54420197,-1.0640033,0.5600859,-0.51234007,-0.42171478,1.0050234,0.6816539,-0.6229793,-0.85368437,0.065414704,-0.18062812,-0.6568998,-0.6652434,0.6895694,1.4180284,-0.4616881,0.3896238,1.7130022,0.18977691,-0.7793644,-0.30711928,0.1490669,-0.32007194,-0.814357,-0.32116294,1.2577863,0.29555607,-0.028918203,-0.9228844,0.2729435,0.5764592,1.488477,0.2476226,0.7858394,-1.4090133,-1.9643528,-2.1785705,0.610848,-1.8816534,-0.8186805,-0.57218957,1.5528377,-0.45237076,0.6007411,0.7051149,0.932264,-0.6136661,1.3411169
-1.388545,-0.1643077,-0.061830178,0.012445298,-0.09478641,0.352696,-1.8624934,0.17658187,-0.8083675,0.33420548,1.2618072,-0.6913494,0.8582909,1.6194268,-0.871207,0.20474994,-0.11715378,-2.1271079,0.25117233,0.0003271282,0.5093925,-0.47735444,-2.3426325,0.33562493,0.2188442,-0.24861416,-1.2834238,-1.0719615,-0.11426645,1.7572062,0.5480527,-1.1183897,-0.48686373,1.6794041,0.8906806,0.029241676,-0.9712636,0.8285313,0.55074584,-0.5185848,-2.284913,-1.7560353,0.14296676,0.22809902,-0.8212283,1.2352854,-0.7216196,0.22669671,0.39984834,1.5523111,-0.8796926,-0.4546591,1.1470513,-1.8990579,0.21211888,-0.8923405,-0.9192184,-1.2137406,-0.9951456,0.7300608,-0.6856223,-1.3636105,-0.4419351,-1.1785183,-0.9254654,-1.0191495,-1.5636379,0.30604577,1.3052539,-0.11427132,0.71229255,-0.8346143,-0.46977624,0.58640254,0.31371108,0.84937704,-1.0619154,2.37055,2.3549929,0.6919918,-0.093512975,-0.322509,-1.703106,-0.20039521,-0.6737816,-0.5676092,2.5046065,1.4936181,1.7321793,-0.25411868,-1.2252402,0.17406337,0.368641,0.49309373,-0.26244712,-1.0320284,-0.3758712,-0.7969191,0.56206733,2.432907
0.6080772,-0.10088622,-1.2309676,-0.98675215,-1.8555237,1.1930778,-0.043423668,-0.09641344,0.04475945,1.096074,-1.4067405,1.4069436,0.6027671,-0.8085166,1.3239567,0.4519385,0.05864826,0.55485165,0.83580005,0.8369668,1.5557787,1.474671,0.24206342,-1.4537947,-0.7201956,0.6813794,1.1019145,-0.5604993,-1.3169159,-0.59843475,0.80921626,-2.268016,1.355761,2.443474,-2.0528564,0.98824596,0.56352925,-1.036165,-0.20436443,0.1568359,-2.6409523,-0.6532467,-0.29861605,-0.3797513,-0.65476763,-0.8036264,0.4015581,0.47044778,-0.3136904,-0.3364978,0.622137,-0.5416991,0.8124724,2.0705807,0.9739963,-0.9270036,-1.5107874,-1.0998085,1.2932119,1.4241627,0.7250112,-0.24788985,-2.4356432,-2.0108933,0.032244667,0.38870868,-0.44041172,-0.10548213,0.39526927,-1.3345776,0.37620547,-0.3046173,-1.3086145,-1.0306158,0.2126514,0.5329192,-0.19586776,0.56990707,-1.6856695,0.10699937,-0.34381303,-1.7273109,-0.94052064,0.3140993,0.15671255,0.25664398,-1.1071931,-0.03430591,-0.49198157,-0.47164422,1.8353568,-0.6417734,-0.476233,-0.54812825,-0.8880312,-0.021378916,1.5478904,-1.1716727,0.8165795,-0.37150285
0.12334804,-1.4058644,0.45923918,-0.23541978,0.9993172,-0.7138249,0.28048137,1.2350904,0.36304834,-0.22485922,-1.0829244,-0.218634,-0.28084147,-0.19282353,-0.89617854,-2.7441506,0.08213995,-0.19423246,-0.14902617,-0.11659673,0.36013082,0.78130996,-0.40344515,0.7856633,-0.074354894,0.8970107,0.19967912,0.630814,-0.94283646,-1.3265954,0.79103774,-0.14573418,1.8470889,-0.92047536,0.19089027,0.16761166,-0.417902,1.9542884,-0.29265398,0.35988998,-0.11986996,1.0191253,0.55719674,0.11775158,1.539241,0.6706549,-1.1516149,0.19831029,0.17151535,0.90969783,-0.17111875,0.5100545,0.9980036,0.048168108,0.836638,0.28743237,1.5007242,0.56962544,-1.1982179,0.88819784,1.5392215,-1.0759184,1.3904585,1.0255047,1.6974521,-1.6526355,0.3157199,0.12699458,-0.53046256,-0.23210591,0.38230312,1.1071563,-0.53547066,0.9599817,-0.69248575,0.9028309,-0.9959103,0.4843251,-0.82412046,0.8223608,-1.8690722,-0.07255333,1.6788151,-0.29984447,-0.93520397,0.019494515,0.7582622,-0.4415234,1.0200472,0.6274577,0.001239852,-0.1672571,2.4262552,-0.06915404,-1.0319153,0.35123107,-0.42608047,1.3823515,0.39148983,-1.1271662
