0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.2701602,0.51905525,1.0465595,0.55687743,-0.70306796,1.2847245,-0.72932106,-0.83898205,-2.056173,0.6003125,-0.3371987,-0.5555223,0.6465702,0.4698152,-0.87983614,0.84528655,0.13282557,-0.36820874,-2.2718418,1.3079786,-0.16560432,-0.1562666,-0.16445962,0.42484197,-1.0013988,1.796783,-0.02325293,-0.0075746053,0.3464371,0.3226566,0.84856015,1.5571105,-0.40046346,0.56391555,0.24044581,-1.3306653,-0.40438944,-0.7625087,0.40515482,-0.34977224,0.20891562,-0.60788256,-0.58434445,2.7171483,-0.11360551,1.7990656,1.7856991,-0.6729037,0.2420051,-2.0836554,-1.3042269,0.55446565,1.3364142,-1.703672,-1.868512,0.7744318,-0.34868085,0.16025469,-0.69619656,0.1497665,-0.11183297,0.62193084,1.72021,-0.48054978,0.075975776,0.2710317,-0.31988707,0.2538974,0.16782804,1.0244532,-0.45924473,-0.47730178,-0.3790728,0.13108921,-1.1293466,0.94905025,0.2853501,1.7651589,0.28913265,-1.4524876,-0.2508423,1.6293762,-0.11668131,0.04494185,-0.26582122,3.2067363,-0.50760806,1.1724354,1.388597,0.3740501,0.26536852,0.89331496,-1.2245969,-0.18228568,-1.0243994,-0.36027142,-0.9431245,-0.49406892,1.3498662,-2.0936272
-0.26227236,0.99619335,0.16251364,-2.4194205,0.24463335,-0.32843623,0.86884314,0.4788604,0.9209652,-0.17803837,-0.0051490585,-0.23030229,-1.2859554,-0.16096137,-0.0356311,0.19019571,1.2037028,1.2430844,-2.1229925,0.79747385,-0.0074679474,-2.6217806,0.06685178,0.24927054,-0.7090531,1.4650975,-1.1773963,0.077046156,-1.2710013,-0.3188023,-0.617445,1.2328725,-0.3287221,0.37791848,-2.4340909,-0.45908296,-0.29890847,1.1422917,-0.79376566,0.7921211,0.3121646,-0.22642006,-0.21751343,-1.5187606,-0.04385724,-0.4160047,1.8492687,-0.28300473,1.7840116,-0.09377718,-1.3909658,-1.1943762,0.926237,0.17867638,0.34696886,1.7289302,0.31619835,1.475257,-1.3540787,0.85722435,0.16924994,-0.25465515,-2.9274123,-1.3462778,-1.2566198,-0.69113326,-0.2478891,0.28926176,0.1945818,-1.1185166,0.16291408,-0.0533784,-0.66626346,-0.8430561,-0.1336019,-0.87444025,0.54921174,0.5466938,-0.01805243,-0.24958837,-0.6882134,-1.274407,1.380436,0.60468835,-1.7090439,0.3172606,0.27053276,-1.5082918,-2.1573493,1.0743332,-0.27352858,-0.7622074,1.0674281,0.18189888,2.1815162,1.2927159,0.005066928,-0.026123036,0.9993737,0.00046759995
1.1874007,-1.2024632,-0.7289464,0.82959956,0.05361348,-0.65408653,0.96990514,-1.3414426,1.470063,1.5267344,-0.50606614,0.6952156,0.70984864,-0.8489283,-0.49154875,-1.4976354,-0.6710332,-1.6143695,0.05476583,-0.7043992,0.7395196,0.61439145,-0.8935198,-0.37669674,-1.0197653,-0.18592788,-0.50910854,0.78688973,0.28196692,0.13406199,-1.9354485,1.5948884,0.4678291,0.9628835,1.086846,-0.9878996,-0.42739895,0.055469606,-0.21481504,1.1882851,1.7895215,1.0786052,1.7121594,-0.8396409,-0.510039,-0.088015065,0.45339856,-2.6544886,0.16706216,-0.026271276,1.6882788,-1.1201683,-0.6188982,-1.7402747,1.6048421,1.0696155,1.5363331,0.4333806,1.3356411,0.31660068,0.78743356,-0.7407959,0.4356487,1.5744238,-0.45143074,-1.0047649,0.8455542,1.5671098,1.2689288,0.3381249,-0.25082064,-1.1720295,1.4446827,0.61169493,1.398177,2.526326,0.6565138,0.4213438,1.2823735,-0.08947207,-2.8196254,0.6715919,-0.6702288,1.3032162,0.80636317,-1.0134921,-1.1150426,-1.1413379,-1.0906739,1.1633245,3.080369,-0.52530336,0.13495916,0.78381544,-0.843072,0.13205078,2.184058,-1.3677156,1.592982,0.07219727
0.3345825,-1.1884408,-0.26910958,-0.4857773,-1.0488684,0.39128166,1.4809005,2.28295,-0.9239662,-0.45012414,1.6386307,0.05093182,-0.043876383,1.0570668,-0.78655195,-0.23853943,-0.95059776,-1.7245979,-0.4147889,0.8385454,0.1984469,-1.0111287,1.4107056,0.14434731,0.7743172,0.9009658,-0.26760256,-0.47037604,0.34307873,0.6330212,-0.8642058,-0.9600367,-0.2480695,-0.41586778,-0.86810523,0.11634194,-0.61424166,-1.9945716,-0.1783671,0.65751445,-3.3081734,0.2008695,1.875442,-1.2630805,-0.10138162,1.7472874,1.5221621,-0.06967103,0.6426681,1.8145645,-0.5708348,1.3474253,0.97255677,-0.46946302,-0.43197426,0.72397834,0.82036996,-1.4385988,1.5011528,0.4525447,-0.94524515,0.7886278,1.2554289,0.71639234,0.070562474,0.8195919,1.4304932,-0.17999184,0.6352098,-0.7828839,1.6732855,1.1608516,0.528128,2.1296864,-0.5023368,-1.6191134,-1.2153392,0.40864334,0.3109844,0.82397914,-1.3025943,0.82402134,-0.2536796,-0.13876878,-0.74372154,0.5210194,-0.5712549,-0.08789197,0.6585026,0.17146692,-1.0309768,-0.2595726,0.26698557,-0.71314836,1.2875783,0.7364552,0.43982437,-1.4270937,1.489073,0.6040584
1.69578,-0.4618405,-0.56132716,0.2919471,0.23260236,-0.36401838,1.1064917,1.2181895,-1.4949569,-0.042628754,0.69868577,-0.61214614,-0.45294264,-1.1736075,-1.0323024,-1.0507698,0.22440058,0.7668433,-1.6356418,0.26559246,-0.5471036,-0.84201795,-0.62979907,0.5255002,-0.142595,-0.5186644,0.3258294,0.5575838,-0.28235888,0.7392222,1.2540398,-1.2311555,-0.6081556,0.2944835,-0.89102936,1.3898824,0.10336183,-0.33974668,1.3712078,-0.81966645,0.28948218,-0.70179915,0.52684677,0.26207975,0.9100343,1.6940972,-0.35855666,-1.1256138,1.184683,0.11816853,0.53345275,-1.2949463,1.7225586,0.029190177,1.7040507,1.5411975,-0.13654761,1.1864687,1.0033926,-1.5491678,0.09397921,-0.8460457,-1.1122495,-1.2788639,-0.2106229,-1.0206331,1.1777112,-0.9934741,0.85729563,0.41810745,0.22708617,0.83952636,3.3900537,1.0358158,-1.5583899,0.24959089,-0.59881806,0.5116534,-0.43053973,-0.107209936,-0.7348467,0.8609924,-1.0180583,-0.5513442,-1.0370277,0.23168944,1.4727653,-1.1209551,-0.73044574,-0.95764184,0.9919479,0.043984827,-1.2057813,-0.14866515,-1.0987693,-0.72369015,0.21942125,0.30013746,-0.83227426,0.59300435
-2.0190353,0.5399331,1.2802129,-0.8640997,0.36868793,0.028290117,1.4128242,1.2145398,-1.0908624,1.9084884,2.389775,0.016967846,0.10612111,2.0434403,0.735511,-0.69768476,-0.88473237,-0.36311787,-0.4367412,0.9477434,-1.2255145,0.03505798,-1.2926235,1.0403973,-0.60228294,0.13816302,-0.06729037,-0.014203817,0.58284974,0.35997155,-0.5741695,0.9570961,-0.58882546,-0.054142334,-1.5798942,-1.1561413,-0.53441215,-0.15048265,-1.5687795,0.8551204,0.4692661,0.14550543,0.4645851,-1.0406928,0.13012943,-0.8824117,-2.197766,0.4242594,1.1770705,0.53608644,-0.18877488,-0.009328559,-0.6556291,0.094527036,0.1945653,-0.27039793,-1.0206772,2.642882,3.1511767,-0.68156236,-0.12944882,-0.34668556,-0.7492323,-0.5223389,1.2731498,0.61381346,0.37838075,-0.8521136,0.7151112,-0.21603484,0.07281383,-1.0479658,0.0067496947,1.2721164,2.193417,1.7468109,-0.27003464,1.0435212,-0.4456568,0.6356211,-0.81555414,-0.87673,-0.96115124,1.9823378,-0.5003807,-0.015615346,-0.89116013,0.5312806,-1.0116764,0.62892437,-0.76288533,2.9025435,1.2820301,-0.90931094,-0.8330155,-1.71704,-1.6205215,-0.27659744,2.442646,-0.5054823
-0.23545496,0.5797767,0.40384564,-2.6562376,1.2627741,0.6110517,0.28317234,-1.992952,-2.6143005,-0.8165582,-1.0423504,0.53332,-1.4709809,-0.1267952,1.0279734,0.96254927,0.21969242,0.97735965,0.14708796,0.33858228,1.2531112,-0.15522896,-0.0034884159,1.0435729,-0.06609807,-0.48225582,-2.2266502,-0.19785038,1.6197909,-0.8450158,-0.016865572,-1.6226977,0.6016878,-0.5125071,0.40444756,1.2601173,-0.13740075,1.4326799,-0.31594127,-1.3693061,0.34324792,-0.120060794,2.4174728,-1.7466384,1.9053301,-0.15359712,-0.67783105,-2.1361322,-1.4076401,0.3425959,1.942491,0.09122819,-0.038212202,-0.7995239,-0.88265246,1.3533276,-1.9701915,-1.0193545,0.91078556,-0.3335058,2.335916,0.67998403,0.038519323,0.40080267,-1.1636071,0.9252536,-0.32009783,-0.863699,-1.6232691,-0.60042787,1.2166375,0.6229682,-0.82800925,-0.072301894,-0.10012862,-0.9330864,0.36916485,1.0197321,0.613849,-0.063633755,0.97807264,0.8890739,0.34115833,-0.51246405,2.0026467,0.40677455,-0.21142791,0.9546449,1.4573296,-0.5358301,0.81802005,1.2893851,0.42186794,1.9016061,2.2104335,0.0010658269,0.5378863,-0.53442174,0.15230371,1.6014696
-0.97455245,-0.65186656,0.1935006,-1.0913931,-1.2268928,-0.28015763,0.733562,-0.2403416,-0.6712537,0.219594,-0.66284895,-0.14601524,-1.1235443,0.03156712,0.5723545,-1.0403949,-0.3178252,1.0771894,-0.52054304,-0.8890741,0.15917635,1.3306141,-0.14967676,0.22399232,-2.6145465,0.19905041,-1.4885888,0.072885856,-0.6722441,-2.1060736,2.0565135,0.023986949,1.0535152,0.13199829,0.18123715,2.8524313,-1.0284187,0.119521186,0.44858563,1.0511491,-0.047587734,0.6466722,1.0955489,1.4353635,-1.4494768,1.0306064,-1.1949035,2.2617545,-0.6386372,0.7418291,0.78484046,1.7358251,-1.7645524,-0.9797802,0.891083,-0.83260125,0.83185405,2.2626638,-0.39011565,0.67058665,0.11054644,-1.5242472,-0.40706405,0.73387945,-1.9038137,0.54856855,-0.473245,-0.14575085,1.9069711,-0.06855363,1.0182292,-1.7302547,-1.5774796,-0.5051658,-1.1436301,-0.9720206,0.96126664,-1.128567,1.1224397,-0.116277374,-0.5905517,2.155893,-0.9137495,-0.24232477,1.3301868,0.44449955,-0.23776951,0.5185955,0.6875416,1.0388148,1.8710331,-1.3106844,0.68998086,-0.4206981,0.6177532,0.75091815,1.8169323,-0.23271748,0.614942,-0.100877434
-0.35868248,1.5165534,1.174172,0.4992672,-0.6181139,-2.7626984,-0.61949325,-0.15955468,0.43173227,-0.553629,-0.7547048,1.0555586,-2.2063854,0.044603422,-0.000423211,-0.120850846,-0.3233293,-0.42788544,0.6287091,0.16186199,0.49777612,-0.68502235,-1.4661217,-0.4469725,-0.12827693,0.902876,0.23864713,1.1496654,0.499066,0.91444033,-0.04595556,0.13382709,-0.8599907,0.28280067,0.084551275,-1.3944421,0.20585081,1.5122509,-0.92963135,-0.27499518,0.90600157,1.7526023,-0.7279265,-0.41129944,1.0362717,-0.9401904,0.4568785,-0.37314126,0.38844982,-1.8378533,0.75087565,0.45751947,0.8025918,-1.9577819,-0.57324237,-0.33350253,1.2514518,0.17497852,0.33611703,-0.89526784,-0.3484472,1.0783836,-1.0165409,0.50715035,0.48394677,-1.4240463,1.4569618,-1.1265396,-0.5853742,-0.06902783,-1.8376232,-1.5365776,-0.70414925,-0.9153897,-0.52641636,0.7515879,-1.5242553,-0.901247,-0.46560872,-1.9023273,-2.1452549,-0.6107188,0.6137203,-0.95329785,-0.20775598,-0.7777054,1.2014012,1.0189918,0.821915,0.79646033,1.4877788,-0.08061219,0.7541549,1.6219183,1.2456722,0.11342903,-1.2438811,-0.15311624,-1.8519757,-0.1445624
-0.22478332,-2.7218714,-0.561268,0.45101446,-0.53696406,-0.37093422,1.0598797,0.030674577,-1.4698993,0.36630183,1.4565314,-0.5538145,1.2337242,-1.9211622,1.1572596,1.8108636,-0.8483666,-0.69540495,-0.13328205,1.4922259,-0.2638864,-2.09933,-1.0220599,-0.30535075,-0.051939465,0.8449048,1.4153581,0.40886024,0.7763231,-0.97804797,-0.20438264,1.5200652,-2.1619945,0.9373878,1.8414328,-0.11960323,-0.34141988,-0.45100284,0.3860329,-0.50999564,-1.7782285,-0.11548887,-0.8322804,0.43833497,0.08208304,-0.7040046,0.30923223,-0.09652859,-1.4976548,-0.24494132,0.6703097,1.920719,0.5406933,-0.98940635,0.42311156,-1.6349204,-0.85916173,-0.013704436,0.62491,0.021474838,0.8059873,-1.3388214,0.2628876,1.2697017,-1.3086882,-1.355462,0.34284487,-1.1266478,-0.5878743,0.2757599,-1.0252023,1.3403258,-2.0803213,-0.41017526,-0.7730411,0.56647986,0.046092,-1.1400559,-1.863408,-1.1344473,0.9654713,0.45877925,1.9053752,0.039912455,0.9862666,0.35918522,0.11923214,-1.1659098,0.15582123,-0.58169305,-0.4652499,-1.7527014,-0.3581852,1.5104645,-1.4419378,0.66653156,-0.824439,0.62648374,-0.65275836,-1.48954
