,latent_mean_0,latent_logvar_0,Gaussian_latent_var_feature_{i}
0,-0.00031156774,0.038790155,-1.0065373
1,-0.00031156774,0.038790155,0.13420853
2,-0.00031156774,0.038790155,0.8007404
3,-0.00031156774,0.038790155,1.3480747
4,-0.00031156774,0.038790155,-0.65172637
5,-0.00031156774,0.038790155,-0.5334823
6,-0.00031156774,0.038790155,0.15938105
7,-0.00031156774,0.038790155,0.072220646
8,-0.00031156774,0.038790155,0.6003721
9,-0.00031156774,0.038790155,1.164303
10,-0.00031156774,0.038790155,-0.6086208
11,-0.00031156774,0.038790155,-1.2351754
12,-0.00031156774,0.038790155,0.16551971
13,-0.00031156774,0.038790155,-0.9008514
14,-0.00031156774,0.038790155,0.15793225
15,-0.00031156774,0.038790155,1.3090854
16,-0.00031156774,0.038790155,0.66003597
17,-0.00031156774,0.038790155,1.1711788
18,-0.00031156774,0.038790155,-1.0511565
19,-0.00031156774,0.038790155,-1.0598856
20,-0.00031156774,0.038790155,-0.46235314
21,-0.00031156774,0.038790155,0.69336784
22,-0.00031156774,0.038790155,1.0489032
23,-0.00031156774,0.038790155,0.57518923
24,-0.00031156774,0.038790155,0.906348
25,-0.00031156774,0.038790155,0.9831495
26,-0.00031156774,0.038790155,-0.24195762
27,-0.00031156774,0.038790155,0.6821093
28,-0.00031156774,0.038790155,0.8096124
29,-0.00031156774,0.038790155,-2.0806842
30,-0.00031156774,0.038790155,1.3541437
31,-0.00031156774,0.038790155,-0.46585163
32,-0.00031156774,0.038790155,-0.07702403
33,-0.00031156774,0.038790155,-1.1899172
34,-0.00031156774,0.038790155,-0.6405913
35,-0.00031156774,0.038790155,-2.1198459
36,-0.00031156774,0.038790155,-2.1123416
37,-0.00031156774,0.038790155,-1.1946809
38,-0.00031156774,0.038790155,2.0800579
39,-0.00031156774,0.038790155,-0.8955429
40,-0.00031156774,0.038790155,-0.18993932
41,-0.00031156774,0.038790155,-0.55372113
42,-0.00031156774,0.038790155,0.49696922
43,-0.00031156774,0.038790155,1.7625875
44,-0.00031156774,0.038790155,0.9636126
45,-0.00031156774,0.038790155,0.83880055
46,-0.00031156774,0.038790155,1.2940698
47,-0.00031156774,0.038790155,-2.1849432
48,-0.00031156774,0.038790155,0.19600683
49,-0.00031156774,0.038790155,1.4490987
50,-0.00031156774,0.038790155,0.56443924
51,-0.00031156774,0.038790155,-1.1637418
52,-0.00031156774,0.038790155,-1.3388681
53,-0.00031156774,0.038790155,1.7962387
54,-0.00031156774,0.038790155,-1.3841784
55,-0.00031156774,0.038790155,-1.6685318
56,-0.00031156774,0.038790155,0.36731115
57,-0.00031156774,0.038790155,-1.1303478
58,-0.00031156774,0.038790155,-0.33059832
59,-0.00031156774,0.038790155,0.69651586
60,-0.00031156774,0.038790155,0.96836597
61,-0.00031156774,0.038790155,-0.15370136
62,-0.00031156774,0.038790155,0.8948153
63,-0.00031156774,0.038790155,0.38118973
64,-0.00031156774,0.038790155,-0.3802311
65,-0.00031156774,0.038790155,0.89387524
66,-0.00031156774,0.038790155,1.1510586
67,-0.00031156774,0.038790155,1.2294799
68,-0.00031156774,0.038790155,0.7202335
69,-0.00031156774,0.038790155,1.6879698
70,-0.00031156774,0.038790155,0.7952248
71,-0.00031156774,0.038790155,-1.3077786
72,-0.00031156774,0.038790155,0.7746034
73,-0.00031156774,0.038790155,1.0081382
74,-0.00031156774,0.038790155,-0.26667222
75,-0.00031156774,0.038790155,0.49526626
76,-0.00031156774,0.038790155,1.0881556
77,-0.00031156774,0.038790155,1.8142498
78,-0.00031156774,0.038790155,-0.37529743
79,-0.00031156774,0.038790155,0.5345882
80,-0.00031156774,0.038790155,-0.27870145
81,-0.00031156774,0.038790155,-0.020837823
82,-0.00031156774,0.038790155,0.19163308
83,-0.00031156774,0.038790155,0.123768054
84,-0.00031156774,0.038790155,-1.3162687
85,-0.00031156774,0.038790155,2.0217464
86,-0.00031156774,0.038790155,1.1481379
87,-0.00031156774,0.038790155,-0.8966146
88,-0.00031156774,0.038790155,-0.44341463
89,-0.00031156774,0.038790155,-1.4883156
90,-0.00031156774,0.038790155,0.14084023
91,-0.00031156774,0.038790155,1.0773417
92,-0.00031156774,0.038790155,1.3527942
93,-0.00031156774,0.038790155,0.1217222
94,-0.00031156774,0.038790155,1.5952696
95,-0.00031156774,0.038790155,-0.18370815
96,-0.00031156774,0.038790155,-0.5839587
97,-0.00031156774,0.038790155,1.0501577
98,-0.00031156774,0.038790155,1.2130792
99,-0.00031156774,0.038790155,0.7166337
100,-0.00031156774,0.038790155,-0.5976005
101,-0.00031156774,0.038790155,-0.719856
102,-0.00031156774,0.038790155,0.24172302
103,-0.00031156774,0.038790155,-1.6358842
104,-0.00031156774,0.038790155,-1.1396178
105,-0.00031156774,0.038790155,-0.50105006
