0,1,2,3
0.0045396467,0.02306229,0.018158201,0.006812611
0.019189788,0.0076735653,0.007109698,0.014545404
0.0059608286,0.0024395706,0.0031165446,0.006418644
0.010696381,0.0033580235,0.003934168,0.009519823
0.011922917,0.021742271,0.011573801,0.008699854
0.0042260857,0.0024833044,0.0024378214,0.004170337
0.011604765,0.010449198,0.007266286,0.009068558
0.005740754,0.003944886,0.0045889164,0.005841246
0.018347016,0.0035560196,0.0045154733,0.016333982
0.01528933,0.013943005,0.0087215975,0.01137136
0.006215935,0.0016651705,0.0020222024,0.011821217
0.012049783,0.014541872,0.008627415,0.009327656
0.018195216,0.0055469205,0.005790266,0.014172699
0.0033788788,0.013285982,0.006889663,0.0036803093
0.004480521,0.0021415611,0.0023730914,0.0048756287
0.011549623,0.013062496,0.008176093,0.009227513
0.024220746,0.012853748,0.011336119,0.01971319
0.0012536127,0.0030627325,0.0017060707,0.0011686509
0.005713054,0.022360306,0.015082549,0.006291207
0.009170337,0.006484416,0.0059595834,0.00805425
0.007958798,0.023618542,0.015329924,0.0069233635
0.007265027,0.004174177,0.0048473044,0.007117471
0.027117454,0.009397751,0.007878246,0.025348209
0.021497585,0.02511707,0.013511781,0.01486404
0.02641795,0.007992636,0.0065989234,0.022645479
0.016486464,0.0027627358,0.0036925003,0.018098965
0.012613102,0.014583072,0.00858805,0.009590384
0.009957588,0.02071135,0.012396761,0.007836853
0.025723651,0.010564058,0.009602603,0.021906413
0.005400288,0.011048742,0.0080303345,0.006336669
0.009568035,0.0026705083,0.0034610278,0.0092525175
0.0022954291,0.01604751,0.0053382916,0.0020782074
0.004911927,0.005191398,0.0051068547,0.005198618
0.0062264707,0.0155992,0.010621003,0.006328976
0.014682544,0.0050222464,0.0052016317,0.011699499
0.004338421,0.028782625,0.036148056,0.0008455805
0.00447612,0.003872443,0.0038860233,0.0044340002
0.0022251182,0.017499175,0.025210483,0.0012973748
0.004750571,0.017079072,0.01212764,0.0056626145
0.01188568,0.010811531,0.007402012,0.009195831
0.012975104,0.0087802615,0.0065690205,0.009502312
0.0069456594,0.0025541782,0.0033039448,0.007309851
0.012561275,0.009790661,0.0069898637,0.009404341
0.011856546,0.005050125,0.0049128784,0.009368533
0.008428968,0.0037928952,0.0045067896,0.008236456
0.01569304,0.003953184,0.004731204,0.013458984
0.0077863107,0.006743827,0.0055642994,0.043080088
0.0016498709,0.008934389,0.0077586863,0.055546176
0.0048511196,0.010753976,0.007611429,0.005899075
0.01844067,0.017210469,0.010410482,0.013458306
0.00442677,0.0018342985,0.0020892553,0.014188231
0.013831669,0.014383973,0.008487827,0.010162146
0.009863507,0.018345013,0.011305234,0.007915667
0.013013064,0.026175238,0.01265618,0.0089532025
0.01705641,0.025690915,0.011185339,0.011080487
0.018136416,0.010916559,0.0086467685,0.014648822
0.013570596,0.026712686,0.012823265,0.009225372
0.0051927124,0.004136379,0.004659155,0.005470494
0.016213387,0.0039401785,0.0047672116,0.013933038
0.004379013,0.004274931,0.0041618706,0.0042464635
0.007812583,0.022572223,0.01384454,0.0067492514
0.014424582,0.003830567,0.004552363,0.012455358
0.014900274,0.026977887,0.012090695,0.009710366
0.021415168,0.0080484655,0.0076495945,0.017139701
0.010825503,0.037069578,0.024560854,0.010215702
0.0024864718,0.01752107,0.008424043,0.003750486
0.014994014,0.0130055575,0.008411601,0.011307963
0.010673574,0.006963851,0.006034183,0.00864394
0.01425157,0.0040815133,0.004675494,0.012070621
0.006662443,0.013769089,0.009449376,0.006750972
0.014322699,0.040932402,0.022988316,0.012085659
0.02862049,0.013025663,0.012434666,0.02443642
0.007679919,0.008504336,0.00683156,0.0072451485
0.018820105,0.013106434,0.009505868,0.014757551
0.005940377,0.0030651388,0.003782826,0.0061699827
0.00890511,0.006791134,0.006054792,0.007920417
0.0056207804,0.017940348,0.012569871,0.0060701184
0.0036242537,0.0127407955,0.0070488304,0.004053038
0.0046678,0.001638147,0.0019683207,0.008259875
0.0061277715,0.0075192447,0.0063744066,0.00628744
0.02079455,0.021918267,0.011576337,0.01430475
0.008015678,0.009348834,0.0072224997,0.00743815
0.007376533,0.0030465503,0.0038677482,0.0075021624
0.006779341,0.0026401307,0.0033878796,0.0071147964
0.018966256,0.0059217205,0.006042534,0.014507867
0.019842971,0.020520665,0.010879115,0.013675963
0.018241735,0.005229098,0.005634611,0.014462403
0.019188214,0.005585347,0.005896562,0.014941666
0.016480073,0.0101071615,0.007895805,0.012737569
0.01103407,0.0048152497,0.004862924,0.009099412
0.0048240367,0.021534704,0.014492651,0.00606929
0.007835787,0.010404898,0.007850947,0.007376474
0.025298443,0.010244585,0.009252666,0.021702496
0.016007088,0.02358764,0.0105631305,0.0105372965
0.010457154,0.0060655256,0.0057199113,0.008567002
0.014605565,0.017294664,0.009263404,0.010244849
0.00884748,0.006591538,0.0054273834,0.042004127
0.009271525,0.0045958045,0.0049582017,0.008399654
0.0048063938,0.02119417,0.014034973,0.005963474
0.011320039,0.009312488,0.0068155183,0.008899098
0.007892276,0.0038870736,0.0046066497,0.0077567445
0.005661455,0.0067102383,0.005969925,0.00595224
0.034657296,0.03406181,0.03083434,0.034229245
0.008979341,0.00906732,0.0068378844,0.007895789
0.0057270364,0.0025295806,0.0031978805,0.0061563984
0.006662269,0.0027921158,0.0035452612,0.006942105
0.01844158,0.00658433,0.006304364,0.013653919
0.0058290362,0.0030187746,0.0037251809,0.0060807727
0.003300238,0.0054346337,0.0038791574,0.0028695208
0.006027746,0.010816785,0.008098145,0.006688959
0.015814206,0.0031452016,0.004254732,0.014521938
0.0064507173,0.0030094064,0.003763232,0.0066636256
0.022631621,0.016362859,0.01207714,0.017424408
0.015955865,0.0073976615,0.006424902,0.011373242
0.013064475,0.0028407439,0.0038390958,0.012407175
0.011601845,0.014613128,0.008765467,0.009097301
0.012806001,0.0032146212,0.0040523587,0.011609471
0.0041265544,0.0046157017,0.0041889017,0.0039120503
0.018794758,0.009962078,0.008361114,0.014944678
0.0049129673,0.0031352902,0.0034732528,0.0051884507
0.0044147656,0.025455924,0.03724461,0.0047862846
0.0027560387,0.0011724639,0.0012584962,0.010281676
0.0044113253,0.0031875959,0.003230867,0.0044251434
0.0044749686,0.024087898,0.023533719,0.007587615
0.010064876,0.025617745,0.016158557,0.007927734
0.016765213,0.014491132,0.009286516,0.012556005
0.016753994,0.029253026,0.01655213,0.012172383
0.009002021,0.007287401,0.0061820643,0.007933505
0.010911005,0.019134792,0.011243799,0.008425899
0.006894487,0.0033372953,0.004143972,0.0069582975
0.0035307303,0.01520595,0.008565166,0.004589583
0.004914781,0.01722345,0.012194879,0.0057426323
0.0069139805,0.003297748,0.00410363,0.0069892514
0.01803038,0.01311274,0.009295575,0.01402785
6.58232e-05,0.018736182,0.012745128,0.08534075
0.0059501976,0.005456769,0.0055032787,0.005996259
0.009303356,0.007260715,0.0061627855,0.0080639515
0.01040973,0.002507284,0.0033725644,0.010801346
0.0025940868,0.009459021,0.0044740937,0.0022030312
0.014624642,0.010570061,0.0075566154,0.010947928
0.0061524995,0.01332106,0.009250603,0.0067206104
0.022809464,0.05145096,0.035900444,0.016492203
0.022121087,0.007801747,0.0075562075,0.017920634
0.0020828005,0.019302396,0.006138048,0.0017160106
0.008077794,0.0117702875,0.008503749,0.00753074
0.0069653057,0.0033253136,0.0041366583,0.007026515
0.022346573,0.005297913,0.005461398,0.018255422
0.008366976,0.010888786,0.007959789,0.00765256
0.0038882275,0.012498971,0.0073963664,0.004544336
0.008111876,0.0027002401,0.0035327154,0.008329351
0.0038033447,0.01371016,0.00800117,0.0046004485
0.003969398,0.0054145395,0.004517287,0.0038092756
0.01466808,0.008532365,0.0067440816,0.010543693
0.019115299,0.008607561,0.0077394443,0.014609174
0.006774792,0.0060831727,0.005903307,0.006529643
0.008580535,0.013203832,0.009081496,0.0076190536
0.025474925,0.004650914,0.004594352,0.021802396
0.0044061686,0.013368864,0.008878837,0.005770218
0.011492447,0.012533135,0.008014378,0.009251434
0.005090474,0.01183209,0.008367727,0.0062186164
0.006180401,0.0016126144,0.0019454956,0.012403916
0.02428004,0.0075447303,0.0067860093,0.020079387
0.0081856325,0.023658171,0.015207361,0.0069909296
0.017369006,0.005956939,0.005911806,0.013223842
0.008121112,0.009952654,0.0075262375,0.007507148
0.023109501,0.02650022,0.01504025,0.016788762
0.022735499,0.011686526,0.010021999,0.018545417
0.0022613958,0.020731432,0.014279484,0.0017521714
0.010882256,0.0047598057,0.0048460946,0.0090519255
0.0067796423,0.0029805512,0.0037560596,0.006978808
1.0117943e-06,0.20496877,0.10005071,0.17248987
0.0035311999,0.015932694,0.009757035,0.0049200123
0.028934948,0.005125366,0.004224543,0.027196752
0.0030622317,0.018940073,0.037616972,0.0017450458
0.0061319075,0.012261967,0.008792035,0.0067788726
0.006925147,0.015237449,0.01021943,0.006612337
0.023443792,0.0050592185,0.0051049264,0.019514294
0.0022694403,0.018029736,0.0066060354,0.0022855243
0.019436372,0.004514125,0.0053105885,0.016135348
0.0059902878,0.0031101394,0.003834066,0.006202082
0.01870714,0.028277535,0.015596117,0.01351632
0.020172965,0.009355708,0.008355004,0.016007908
0.0050012926,0.027320279,0.036902606,0.007264104
0.00429046,0.0034776172,0.0034070425,0.004205919
0.012134857,0.01471228,0.008672229,0.009352973
0.01548726,0.0061058793,0.005792372,0.01166034
0.009474636,0.00457909,0.004916558,0.008495359
0.0037746117,0.008208765,0.0053316597,0.0037619558
0.013168727,0.004589511,0.0048347595,0.010742832
0.016579302,0.011443574,0.008454752,0.013144723
0.007703036,0.015317722,0.010154329,0.006909457
0.009139303,0.0028368807,0.0036611944,0.008943574
0.013891892,0.02158574,0.010706746,0.009620871
0.005973084,0.0021285657,0.0027129462,0.007294445
0.008542376,0.013476177,0.009214496,0.0075695254
0.013123542,0.011783005,0.007708723,0.0099654235
0.02928523,0.02862561,0.022142395,0.02385534
0.0095163705,0.011706458,0.008079643,0.0082200775
0.0029368587,0.009569857,0.0048723305,0.0026524276
0.009816768,0.023834659,0.013268722,0.007513045
0.007866582,0.006761916,0.006092709,0.0074557723
0.012725773,0.0067506973,0.0057936325,0.009303594
0.0025040733,0.018488841,0.009384479,0.0036996524
0.0046261856,0.0057498137,0.005151763,0.004828154
0.014421356,0.003595334,0.0044174315,0.012690112
0.009146832,0.0065739388,0.005985432,0.008038441
0.0038536133,0.007358194,0.0051354053,0.0038178004
0.0032145476,0.005832942,0.0039808103,0.002796477
0.015857248,0.0041444404,0.0048524365,0.013413967
0.003622861,0.0042848215,0.0035431394,0.0031901335
0.016367374,0.013408886,0.00890849,0.012444419
0.018005252,0.011957042,0.008968433,0.014317112
0.012326529,0.0049848775,0.00493595,0.009789842
0.00756781,0.0024917973,0.003270502,0.007926539
0.009812693,0.014252533,0.009122719,0.008204326
0.011943597,0.01244946,0.007971499,0.0094788335
0.020124754,0.019465592,0.011040908,0.014209908
0.018153757,0.014063178,0.00957543,0.013896281
0.028553877,0.01616495,0.014167104,0.022110209
0.0028277528,0.012947781,0.0056708683,0.0028941007
0.0072804634,0.004103252,0.0047924896,0.007144697
0.004354591,0.004242813,0.0041143685,0.0042140745
0.04120419,0.00914036,0.013257782,0.0350657
0.021813441,0.0032146089,0.003594834,0.022756295
0.008429142,0.002147931,0.0027915174,0.011203787
0.008297898,0.005624726,0.0057422193,0.0077262362
0.006216966,0.002196911,0.0028207817,0.007286587
0.026512226,0.008756257,0.007375964,0.023417186
0.021905595,0.0037182346,0.0042607244,0.019270912
0.015791569,0.020218002,0.0101277735,0.010760604
0.010801068,0.003532482,0.0040407004,0.009471235
0.002753623,0.00711085,0.0039992086,0.0022965402
0.003798333,0.015166769,0.00928228,0.005006787
0.0056079994,0.0020644825,0.002610935,0.0070649288
0.0044355374,0.009552062,0.0063468013,0.0048844786
0.016715955,0.036555164,0.020217827,0.013545395
0.00942445,0.0063405614,0.0059091975,0.008172226
0.008409688,0.018531734,0.012445086,0.007168783
0.008799605,0.024762988,0.016889572,0.007352331
0.002101036,0.022801189,0.008690228,0.0017080811
0.003957536,0.022555968,0.018011704,0.0067034913
0.0074328426,0.0017476942,0.0023071524,0.013823282
0.012339227,0.0082372185,0.006346492,0.009231987
0.011098726,0.005610739,0.005351905,0.008925789
0.001717526,0.017634349,0.0033699207,0.0013254598
0.008753456,0.024336712,0.016061053,0.007262447
0.01609477,0.003958292,0.0047677546,0.013809059
0.0024280031,0.008035057,0.0039102817,0.0019409825
0.011367099,0.008670139,0.0065465486,0.0088827405
0.005018635,0.016696464,0.011749351,0.0057917703
0.0045589884,0.0031986784,0.003332786,0.0046472247
0.011417485,0.02710385,0.017076008,0.00871206
0.015258794,0.0071800896,0.006229337,0.010938621
0.009543377,0.006735955,0.0060143447,0.00819689
0.016588176,0.026346525,0.011167064,0.010663639
0.0033135621,0.005970627,0.0060728695,0.044704225
0.02596702,0.00377197,0.0038004047,0.024393998
0.008435163,0.008951397,0.0068983603,0.0076322677
0.004402175,0.018566627,0.013216606,0.005774109
0.007985622,0.0019078085,0.002521446,0.012866132
0.0054303883,0.0062733167,0.0057486636,0.005778872
0.003139281,0.004378884,0.003193307,0.0025645546
0.014356518,0.004147437,0.0047208103,0.012104239
0.010028566,0.0057208985,0.0055759633,0.008461606
0.0037426688,0.0070181657,0.0049301735,0.0036309492
0.00437972,0.0026254663,0.0026523257,0.0043920316
0.0051345183,0.0059624305,0.005788789,0.043288663
0.0069847424,0.005961479,0.0058168657,0.006706819
0.012771324,0.005506688,0.0052260384,0.009856104
0.01610113,0.014397412,0.009069524,0.0119905565
0.007513276,0.0086126,0.006937632,0.0071637994
0.004221922,0.005110177,0.004574385,0.0041384227
0.017941004,0.006853277,0.0063758204,0.013113085
0.009707991,0.023362018,0.013170392,0.007484841
0.002036458,0.018341795,0.014187611,0.0012304608
0.017636841,0.003127458,0.0041229012,0.016807145
0.00811338,0.0035121907,0.004303656,0.008048035
0.002929646,0.0018043924,0.0015588544,0.0036694412
0.009244032,0.0073625594,0.0061913817,0.008032944
0.01426563,0.008142635,0.006455548,0.010174354
0.010092783,0.018193102,0.011055037,0.008032701
0.010755254,0.0030961256,0.0037914794,0.0098090805
0.0075217215,0.0050370237,0.0054441835,0.007172154
0.0051276884,0.007612113,0.0061907833,0.0057051475
0.038447864,0.006631336,0.0069926474,0.03610813
0.019163575,0.005391506,0.0057965773,0.01507978
0.022165515,0.0046266033,0.00496731,0.018382747
0.010197078,0.002958544,0.003655924,0.009412362
0.010321849,0.0020499122,0.0029515142,0.014663407
0.0069351657,0.0027089086,0.0034727773,0.0072318153
0.013953124,0.0079968935,0.0063082753,0.009916653
0.012513169,0.0044049555,0.004674438,0.010317713
0.020088281,0.009602775,0.008463283,0.016055144
0.004098617,0.012390779,0.0077152913,0.0049668243
0.0052130637,0.01439668,0.009571429,0.0061093345
0.0034012818,0.0048034755,0.0036593804,0.0029297546
0.008996364,0.0036489228,0.004317015,0.008555967
0.008009069,0.007241678,0.0062417327,0.007489473
0.004436089,0.011550537,0.007727128,0.0054983227
0.0018010375,0.021672927,0.005951718,0.0014746044
0.011661917,0.01984186,0.0112798605,0.008770573
0.0030685472,0.0016505716,0.0015207076,0.0044390005
0.008274504,0.002574865,0.0034012494,0.008543639
0.004194327,0.0208264,0.01395092,0.00587563
0.019245965,0.027329544,0.015228557,0.0137554575
0.0053017046,0.0032210557,0.0037828996,0.0057225153
0.00813246,0.002112862,0.002719213,0.011115061
0.0041049183,0.006917543,0.005197351,0.0041548405
0.028290058,0.0058965706,0.0047930535,0.025674546
0.0041336026,0.013822704,0.008757964,0.005359108
0.010664846,0.004740352,0.004861093,0.008966577
0.027803127,0.010129212,0.0085090175,0.026645405
0.01678793,0.007276708,0.0064930655,0.012066723
0.0109175,0.0039803297,0.004320161,0.0093045905
0.010130862,0.040486485,0.04160156,0.010222358
0.022335665,0.007705332,0.007441128,0.018126631
0.011028695,0.017154522,0.009870354,0.008525201
0.01181605,0.0059363293,0.0054506054,0.009134144
0.0028486405,0.008950733,0.004631155,0.0025105297
0.015791079,0.026990796,0.012700463,0.010405791
0.00765047,0.01061037,0.008017146,0.0072876597
0.015499834,0.009652414,0.007457971,0.011626686
0.012186043,0.0053093643,0.0050695403,0.00949371
0.0029228732,0.007237172,0.0042546922,0.002526559
0.008598206,0.018849036,0.012581239,0.0072555267
0.0060794703,0.003281351,0.0040203813,0.0062314295
0.021677975,0.031659774,0.018831138,0.016853208
0.0027585141,0.0017097846,0.0014578383,0.003684193
0.0020098723,0.0022880523,0.0016740548,0.0017677719
0.0051212558,0.003405354,0.0038947081,0.005503537
0.0037131996,0.004529281,0.0037852023,0.0033126236
0.012480475,0.014488934,0.008565746,0.00953737
0.008683916,0.03318145,0.025793869,0.009485879
0.012481145,0.0032623797,0.004051561,0.011256582
0.0012141366,0.0073524257,0.002040278,0.0013354028
0.0029910954,0.0012860917,0.0013941083,0.010991554
0.0085367635,0.02547412,0.018667396,0.00741173
0.0056418017,0.0017422322,0.0021298188,0.0095836865
0.0060143364,0.009389671,0.0072054714,0.006443387
0.011727451,0.0077470285,0.0061973995,0.009002522
0.0029290721,0.02065481,0.024801176,0.0048698476
0.009090529,0.007541532,0.0062431814,0.007957469
0.0018100955,0.0052819056,0.0026813962,0.0013221629
0.0034216694,0.0036763076,0.0029456657,0.002973271
0.008714341,0.003947118,0.0045794775,0.008325937
0.002782052,0.0066836956,0.0038677594,0.002303232
0.008699914,0.0047779744,0.005174531,0.008091705
0.013029996,0.0026128057,0.0036435802,0.01400705
0.005968047,0.0027947915,0.0034991277,0.0062877745
0.0026786283,0.02066108,0.021310672,0.0038802722
0.013613052,0.013631801,0.008274583,0.010137679
0.0058132512,0.010623174,0.007929576,0.0065450165
0.008909108,0.0033758513,0.004119662,0.008611023
0.0036303992,0.02275245,0.02138862,0.007105485
0.009027502,0.0038763778,0.004482172,0.00849592
0.02335788,0.009484593,0.0086671645,0.019640056
0.0077085774,0.0029687425,0.0038047077,0.007837124
0.012115095,0.0053528342,0.005080891,0.009413665
0.016029822,0.022989266,0.01049759,0.0106282765
0.014997594,0.005963477,0.005676641,0.011359787
0.015277691,0.0081972275,0.0067278054,0.010938033
0.014433764,0.024349837,0.011027369,0.009574997
0.00478425,0.020279385,0.01392914,0.0059308307
0.01911365,0.027275376,0.015217293,0.013632556
0.012261194,0.014449279,0.00856247,0.009438736
